image,kanjiname,hiragananame,romajiname,localisedname,nickname,position,element,playstyle,kick,control,technique,pressure,physical,agility,intelligence,bst
https://dxi4wb638ujep.cloudfront.net/1/k/b/w/bw8vxynk2xk.png,奥宮 宣士,おくみや のぶじ,Nobuji Okumiya,Mat Halled,奥宮,DF,火 (Fire),Bond,76,79,77,95,99,81,110,617
https://dxi4wb638ujep.cloudfront.net/1/k/d/r/dr7zfr1mz3k.png,石堂 修光,いしどう のぶあき,Nobuaki Ishido,James Strang,石堂,FW,火 (Fire),Breach,110,104,95,77,75,75,83,619
https://dxi4wb638ujep.cloudfront.net/1/k/y/5/y5ksyutceem.png,君波 好正,きみなみ よしまさ,Yoshimasa Kiminami,Ian Watchen,君波,MF,林 (Forest),Breach,93,101,98,81,82,75,90,620
https://dxi4wb638ujep.cloudfront.net/1/k/s/w/swpnhjmurk8.png,倉島 麻緒,くらしま まお,Mao Kurashima,Rose Snelgrove,麻緒,DF,風 (Wind),Rough Play,76,79,77,95,99,81,110,617
https://dxi4wb638ujep.cloudfront.net/1/k/j/-/j-ygm2augxu.png,佐田 展和,さだ ひろかず,Hirokazu Sada,Bert Emmerson,佐田,FW,火 (Fire),Breach,110,104,95,77,75,75,83,619
https://dxi4wb638ujep.cloudfront.net/1/k/x/u/xune97dmho8.png,秀宝 滋弥,しゅうほう しげや,Shigeya Shuho,Irving Gusher,秀宝,FW,風 (Wind),Breach,110,104,95,77,75,75,83,619
https://dxi4wb638ujep.cloudfront.net/1/k/m/8/m8w_qel2mbu.png,正津 弘也,しょうづ こうや,Koya Shozu,Lionel Silent,正津,GK,火 (Fire),Counter,79,86,81,88,95,101,86,616
https://dxi4wb638ujep.cloudfront.net/1/k/m/4/m4dnme7eywc.png,大上 為男,だいがみ ためお,Tameo Daigami,Owen Rage,大上,DF,山 (Mountain),Breach,79,83,84,91,95,81,104,617
https://dxi4wb638ujep.cloudfront.net/1/k/9/q/9qysh7d-fd0.png,知里 神衣,ちり かむい,Kamui Chiri,Alice Nutty,神衣,DF,火 (Fire),Bond,76,79,77,95,99,81,110,617
https://dxi4wb638ujep.cloudfront.net/1/k/d/_/d_rzymo2qje.png,鳥原 剛基,とりはら ごうき,Goki Torihara,Conrad Jacket,鳥原,MF,山 (Mountain),Tension,90,104,105,77,75,75,93,619
https://dxi4wb638ujep.cloudfront.net/1/k/s/x/sxg4fzomhqs.png,仲根 吹美,なかね ふくみ,Fukumi Nakane,Hilda Bronski,仲根,FW,火 (Fire),Tension,104,101,91,81,78,75,90,620
https://dxi4wb638ujep.cloudfront.net/1/k/u/2/u2nkxacgcws.png,仁平 信平,にひら しんぺい,Shinpei Nihira,Clint Peacock,にほら,MF,山 (Mountain),Breach,90,104,105,77,75,75,93,619
https://dxi4wb638ujep.cloudfront.net/1/k/f/e/fewfc_6avle.png,波留 竜之介,はる りゅうのすけ,Ryunosuke Haru,Pace Maker,ハルドラ,FW,火 (Fire),Tension,110,104,95,77,75,75,83,619
https://dxi4wb638ujep.cloudfront.net/1/k/_/x/_x1wpipsaf0.png,福川 陽子,ふくかわ ようこ,Yoko Fukukawa,Vanity Percy,福川,GK,山 (Mountain),Justice,79,86,81,91,95,98,86,616
https://dxi4wb638ujep.cloudfront.net/1/k/o/z/ozeridpo32c.png,古市 猛斗,ふるいち たけと,Taketo Furuichi,Phil Pagoda,古市,GK,山 (Mountain),Breach,79,86,81,91,95,98,86,616
https://dxi4wb638ujep.cloudfront.net/1/k/6/z/6z7jtqqkqj0.png,牧 有以子,まき ゆいこ,Yuiko Maki,Niki Colbeck,有以子,DF,火 (Fire),Counter,76,79,77,95,99,81,110,617
https://dxi4wb638ujep.cloudfront.net/1/k/l/b/lbko-vmw96c.png,正岡 利春,まさおか としはる,Toshiharu Masaoka,Guy Pinnay,正岡,MF,林 (Forest),Bond,90,104,105,77,75,75,93,619
https://dxi4wb638ujep.cloudfront.net/1/k/l/z/lzrlkuf5cw8.png,宮丸 誉彦,みやまる やすひこ,Yasuhiko Miyamaru,Wayne Fluke,宮丸,GK,山 (Mountain),Rough Play,79,86,81,88,95,101,86,616
https://dxi4wb638ujep.cloudfront.net/1/k/u/b/ubgejrjdxlu.png,鹿内 英文,しかうち ひでふみ,Hidefumi Shikauchi,Red Dayers,シカ,DF,山 (Mountain),Justice,76,79,77,95,99,81,110,617
https://dxi4wb638ujep.cloudfront.net/1/k/0/0/00dxamwlefk.png,芳国 政一,よしくに まさいち,Masaichi Yoshikuni,Shay Diebold,芳国,FW,林 (Forest),Justice,110,104,95,77,75,75,83,619
https://dxi4wb638ujep.cloudfront.net/1/k/f/c/fcyq3zwxp2m.png,虎西 白次,とらにし しろつぐ,Shirotsugu Toranishi,Tigh Gerwhite,タイガー,FW,山 (Mountain),Justice,104,101,91,81,78,75,90,620
https://dxi4wb638ujep.cloudfront.net/1/k/h/9/h91mzqidswm.png,雀南 朱美,じゃくな あけみ,Akemi Jakuna,Cerise Crane,フェニクス,MF,火 (Fire),Breach,90,104,105,77,75,75,93,619
https://dxi4wb638ujep.cloudfront.net/1/k/2/v/2vet0venbdk.png,竜東 青士郎,りゅうどう せいしろう,Seishiro Ryudo,Drack Gorn,ドラゴン,DF,風 (Wind),Breach,76,79,77,95,99,81,110,617
https://dxi4wb638ujep.cloudfront.net/1/k/w/6/w6nynixv0ju.png,武北 玄宗,たけきた げんそう,Genso Takekita,Terry Pinn,タートス,GK,林 (Forest),Counter,79,86,81,88,95,101,86,616
https://dxi4wb638ujep.cloudfront.net/1/k/n/s/nsw5k3xvzq8.png,角丸 照文,かくまる てるふみ,Terufumi Kakumaru,Justin Cush,角丸,GK,火 (Fire),Breach,79,86,81,88,95,101,86,616
https://dxi4wb638ujep.cloudfront.net/1/k/t/4/t4ph76u3-vu.png,中登 邦三,なかと くにぞう,Kunizo Nakato,Bert McClure,中登,DF,風 (Wind),Breach,76,79,77,95,99,81,110,617
https://dxi4wb638ujep.cloudfront.net/1/k/i/q/iqyawfyntc8.png,王仁 禅竹,わに ぜんちく,Zenchiku Wani,Richard Trogg,王仁,FW,火 (Fire),Rough Play,110,104,95,77,75,75,83,619
https://dxi4wb638ujep.cloudfront.net/1/k/n/0/n0ow5t86z6c.png,升山 童子,ますやま どうこ,Doko Masuyama,Shirly Quirk,わらし,DF,風 (Wind),Rough Play,76,79,77,95,99,81,110,617
https://dxi4wb638ujep.cloudfront.net/1/k/8/c/8c_3usaa0j0.png,宮北 昭修,みやきた あきのぶ,Akinobu Miyakita,Elias Lens,宮北,MF,林 (Forest),Justice,90,104,105,77,75,75,93,619
https://dxi4wb638ujep.cloudfront.net/1/k/c/z/czcchpvibpe.png,森滝 恭史,もりたき やすふみ,Yasufumi Moritaki,Terry Dryden,森滝,MF,火 (Fire),Counter,90,104,105,77,75,75,93,619
https://dxi4wb638ujep.cloudfront.net/1/k/t/b/tbtjqwjysas.png,吉 勝美,よし かつみ,Katsumi Yoshi,Ardel Kernel,吉,DF,山 (Mountain),Bond,79,83,84,91,95,81,104,617
https://dxi4wb638ujep.cloudfront.net/1/k/v/6/v6q_epbepcs.png,谷之浦 和彦,やのうら かずひこ,Kazuhiko Yanoura,Carl Belcher,谷之浦,GK,林 (Forest),Breach,79,86,81,91,95,98,86,616
https://dxi4wb638ujep.cloudfront.net/1/k/e/s/esbepw9keve.png,依田 博治,よだ ひろじ,Hiroji Yoda,Mal Maroon,依田,DF,風 (Wind),Tension,79,83,84,91,95,81,104,617
https://dxi4wb638ujep.cloudfront.net/1/k/-/9/-94r6lisxp0.png,荒場 憲章,あらば けんしょう,Kensho Araba,Ralph Fary,荒場,FW,林 (Forest),Rough Play,104,101,91,81,78,75,90,620
https://dxi4wb638ujep.cloudfront.net/1/k/p/v/pvjkx0uwc8c.png,飯谷 泰司,いいたに やすし,Yasushi Iitani,Floyd Spades,飯谷,MF,山 (Mountain),Tension,90,104,105,77,75,75,93,619
https://dxi4wb638ujep.cloudfront.net/1/k/7/_/7_2sm5t07d0.png,貝塚 桂次,かいづか けいじ,Keiji Kaizuka,Remy Diggun,貝塚,DF,林 (Forest),Rough Play,79,83,84,91,95,81,104,617
https://dxi4wb638ujep.cloudfront.net/1/k/k/x/kxhzlglowwc.png,河原 大二郎,かわら だいじろう,Daijiro Kawara,Bern Macmahon,河原,MF,林 (Forest),Justice,90,104,105,77,75,75,93,619
https://dxi4wb638ujep.cloudfront.net/1/k/k/_/k_c-rhch3c8.png,黒沢 賢人,くろさわ けんと,Kento Kurosawa,Wally Cooper,ジャック,DF,林 (Forest),Tension,79,83,84,91,95,81,104,617
https://dxi4wb638ujep.cloudfront.net/1/k/v/x/vxtf84k9avu.png,小松 四十四,こまつ しとし,Shitoshi Komatsu,Griff Hardcasel,小松,FW,火 (Fire),Breach,110,104,95,77,75,75,83,619
https://dxi4wb638ujep.cloudfront.net/1/k/1/4/14oqvlr1vpk.png,佐竹 正二,さたけ しょうじ,Shoji Satake,Pat Lubow,佐竹,DF,林 (Forest),Counter,79,83,84,91,95,81,104,617
https://dxi4wb638ujep.cloudfront.net/1/k/e/q/eq_lca3pc8m.png,志田 英佳,しだ えいか,Eika Shida,Wilma Morgan,志田,GK,火 (Fire),Rough Play,79,86,81,88,95,101,86,616
https://dxi4wb638ujep.cloudfront.net/1/k/g/x/gx4xsdljh6m.png,瀬川 流留,せがわ るる,Ruru Segawa,Carys Chaparon,流留,FW,風 (Wind),Tension,104,101,91,81,78,75,90,620
https://dxi4wb638ujep.cloudfront.net/1/k/3/z/3zj2b8dzqjk.png,高江 万里夢,たかえ まりむ,Marimu Takae,Claire Hostess,万里夢,FW,火 (Fire),Justice,110,104,95,77,75,75,83,619
https://dxi4wb638ujep.cloudfront.net/1/k/x/2/x2qdsh2rfpu.png,高峰 瑛里沙,たかみね えりさ,Erisa Takamine,Katy Punter,瑛里沙,DF,林 (Forest),Tension,76,79,77,95,99,81,110,617
https://dxi4wb638ujep.cloudfront.net/1/k/m/e/mebi_eqrya8.png,田野倉 安志,たのくら やすし,Yasushi Tanokura,Pete Pimento,田野倉,FW,火 (Fire),Justice,104,101,91,81,78,75,90,620
https://dxi4wb638ujep.cloudfront.net/1/k/s/0/s0k6ottjvlu.png,千原 桂花,ちはら けいか,Keika Chihara,Mary Hugland,千原,GK,山 (Mountain),Justice,79,86,81,91,95,98,86,616
https://dxi4wb638ujep.cloudfront.net/1/k/j/c/jcvbjs1z4w8.png,照川 大成,てるかわ たいせい,Taisei Terukawa,Lee Screener,照川,DF,林 (Forest),Rough Play,76,79,77,95,99,81,110,617
https://dxi4wb638ujep.cloudfront.net/1/k/t/0/t0aqnlfghdu.png,豊見山 世津,とみやま せつ,Setsu Tomiyama,Camilla Textor,豊見山,FW,風 (Wind),Justice,104,101,91,81,78,75,90,620
https://dxi4wb638ujep.cloudfront.net/1/k/c/c/ccrxga58qw8.png,浜田 二三男,はまだ ふみお,Fumio Hamada,Bish Beaton,二三男,FW,山 (Mountain),Rough Play,110,104,95,77,75,75,83,619
https://dxi4wb638ujep.cloudfront.net/1/k/8/z/8ziezhm0fqm.png,深谷 竜人,ふかや たつひと,Tatsuhito Fukaya,Simeon Squareyes,カヤート,FW,火 (Fire),Tension,104,101,91,81,78,75,90,620
https://dxi4wb638ujep.cloudfront.net/1/k/n/b/nb5le4qoyjk.png,日根 次郎,ひね じろう,Jiro Hine,Stu Borneman,日根,DF,林 (Forest),Bond,76,79,77,95,99,81,110,617
https://dxi4wb638ujep.cloudfront.net/1/k/p/6/p6-5wh4i3lk.png,益川 弥瑞生,ますかわ やすお,Yasuo Masukawa,Herbie Garnet,益川,GK,林 (Forest),Counter,79,86,81,88,95,101,86,616
https://dxi4wb638ujep.cloudfront.net/1/k/-/s/-spydeeyawm.png,羅本 昭二,らもと しょうじ,Shoji Ramoto,Arvin Inkwell,羅本,DF,風 (Wind),Breach,76,79,77,95,99,81,110,617
https://dxi4wb638ujep.cloudfront.net/1/k/e/9/e9stodrqv28.png,朝久保 允彦,あさくぼ まさひこ,Masahiko Asakubo,Rayce Sprinton,朝久保,MF,風 (Wind),Tension,90,104,105,77,75,75,93,619
https://dxi4wb638ujep.cloudfront.net/1/k/v/v/vvdmj8nqcfu.png,池戸 天音,いけど てんね,Tenne Ikedo,Dreama Bartle,てんねん,FW,火 (Fire),Rough Play,104,101,91,81,78,75,90,620
https://dxi4wb638ujep.cloudfront.net/1/k/b/_/b_iusxoil68.png,伊奈 合歓子,いな ねむこ,Nemuko Ina,Jane Ledbelly,合歓子,DF,林 (Forest),Counter,76,79,77,95,99,81,110,617
https://dxi4wb638ujep.cloudfront.net/1/k/q/x/qxt1_ooyiju.png,神水流 美映,かみずる みえい,Miei Kamizuru,Dory O'Bonn,神水流,DF,風 (Wind),Rough Play,76,79,77,95,99,81,110,617
https://dxi4wb638ujep.cloudfront.net/1/k/e/_/e_i4lph7pl0.png,鉄北 園子,てつきた そのこ,Sonoko Tetsukita,Selma Heaver,鉄北,GK,風 (Wind),Justice,79,86,81,91,95,98,86,616
https://dxi4wb638ujep.cloudfront.net/1/k/1/x/1x5ziwhbewc.png,倉持 紅葉,くらもち べには,Beniha Kuramochi,Kath Leaflin,倉持,DF,火 (Fire),Bond,76,79,77,95,99,81,110,617
https://dxi4wb638ujep.cloudfront.net/1/k/v/4/v4asbtyjx2s.png,執行 美紀,しぎょう みき,Miki Shigyo,Marg Shuttle,執行,MF,火 (Fire),Rough Play,90,104,105,77,75,75,93,619
https://dxi4wb638ujep.cloudfront.net/1/k/k/q/kqrn2suzcfe.png,高津 和史,たかつ まさふみ,Masafumi Takatsu,Duke Scrubine,高津,GK,山 (Mountain),Rough Play,79,86,81,91,95,98,86,616
https://dxi4wb638ujep.cloudfront.net/1/k/m/x/mxsrylgfzde.png,田所 智徳,たどころ とものり,Tomonori Tadokoro,Waylon Tripp,田所,FW,風 (Wind),Tension,110,104,95,77,75,75,83,619
https://dxi4wb638ujep.cloudfront.net/1/k/x/z/xzdw10gl0ws.png,津野 軍治,つの ぐんじ,Gunji Tsuno,Jim Bunner,フォース,GK,山 (Mountain),Justice,79,86,81,91,95,98,86,616
https://dxi4wb638ujep.cloudfront.net/1/k/3/2/32-fmpvtbqc.png,寺下 新三郎,てらした しんざぶろう,Shinzaburo Terashita,Jon Izumo,デビル,FW,林 (Forest),Justice,110,104,95,77,75,75,83,619
https://dxi4wb638ujep.cloudfront.net/1/k/g/e/gepklwzxsj0.png,透川 隆人,とおるがわ たかひと,Takahito Torugawa,Del Brighton,透川,FW,山 (Mountain),Bond,110,104,95,77,75,75,83,619
https://dxi4wb638ujep.cloudfront.net/1/k/y/0/y0w86bw1lcc.png,戸羽 要,とわ かなめ,Kaname Towa,Haden Safe,戸羽,FW,火 (Fire),Counter,110,104,95,77,75,75,83,619
https://dxi4wb638ujep.cloudfront.net/1/k/d/c/dcbdxkwpmv0.png,南部 比呂文,なんぶ ひろふみ,Hirofumi Nanbu,Lisle Plotter,南部,FW,風 (Wind),Rough Play,104,101,91,81,78,75,90,620
https://dxi4wb638ujep.cloudfront.net/1/k/_/i/_ixm0hlfn8e.png,葉月 芽亜里,はづき めあり,Meari Hazuki,Fen Skates,メアリー,FW,火 (Fire),Rough Play,104,101,91,81,78,75,90,620
https://dxi4wb638ujep.cloudfront.net/1/k/o/k/okmtzed_kps.png,浜名 刻菓,はまな ときか,Tokika Hamana,Rhoda Dough,刻菓,DF,林 (Forest),Counter,76,79,77,95,99,81,110,617
https://dxi4wb638ujep.cloudfront.net/1/k/u/l/ulfykd23_vc.png,久本 重明,ひさもと しげあき,Shigeaki Hisamoto,Neil Seating,久本,MF,風 (Wind),Breach,90,104,105,77,75,75,93,619
https://dxi4wb638ujep.cloudfront.net/1/k/f/n/fn05n8qnsc0.png,福留 乙美,ふくどめ おとみ,Otomi Fukudome,Flo Nighting,福留,DF,風 (Wind),Bond,76,79,77,95,99,81,110,617
https://dxi4wb638ujep.cloudfront.net/1/k/d/s/dszljlchxa0.png,三瀬 芽理衣,みせ めりい,Merii Mise,Elinor Maven,メリィ,FW,林 (Forest),Tension,104,101,91,81,78,75,90,620
https://dxi4wb638ujep.cloudfront.net/1/k/s/e/secekakb6pc.png,乱橋 胡杏,らんばし こあん,Koan Ranbashi,Kay Gateley,乱橋,FW,火 (Fire),Counter,104,101,91,81,78,75,90,620
https://dxi4wb638ujep.cloudfront.net/1/k/m/r/mrhx3hrtpjs.png,足立 悦雄,あだち えつお,Etsuo Adachi,Dexter Caise,エツオー,DF,風 (Wind),Tension,79,83,84,91,95,81,104,617
https://dxi4wb638ujep.cloudfront.net/1/k/9/d/9dqqa43pi6e.png,有沢 恋音,ありさわ こいね,Koine Arisawa,Serena Besse,有沢,MF,林 (Forest),Bond,93,101,98,81,82,75,90,620
https://dxi4wb638ujep.cloudfront.net/1/k/j/p/jpvir10lffs.png,大脇 和司,おおわき かずし,Kazushi Owaki,Adrian Heartly,大脇,DF,林 (Forest),Counter,76,79,77,95,99,81,110,617
https://dxi4wb638ujep.cloudfront.net/1/k/4/b/4bepgksxo2e.png,無双 千仙,むそう ちせん,Chisen Muso,Cary Fearless,無双,FW,火 (Fire),Bond,104,101,91,81,78,75,90,620
https://dxi4wb638ujep.cloudfront.net/1/k/w/p/wpfkclb4jak.png,蓮台 文宗,れんだい ふみむね,Fumimune Rendai,Wally Waymire,蓮台,DF,風 (Wind),Breach,79,83,84,91,95,81,104,617
https://dxi4wb638ujep.cloudfront.net/1/k/n/b/nb0fx09ckpm.png,白虎 秋人,びゃっこ あきひと,Akihito Byakko,Ted Autumn,白虎,GK,風 (Wind),Rough Play,83,90,84,91,99,104,90,641
https://dxi4wb638ujep.cloudfront.net/1/k/h/u/huxwipikrj8.png,桂本 健四郎,かつらもと けんしろう,Kenshiro Katsuramoto,Boomer Smolen,桂本,GK,山 (Mountain),Rough Play,79,86,81,91,95,98,86,616
https://dxi4wb638ujep.cloudfront.net/1/k/2/g/2gmrpwuw86u.png,君島 友紀,きみしま ともき,Tomoki Kimishima,Hank Ershef,君島,MF,林 (Forest),Counter,93,101,98,81,82,75,90,620
https://dxi4wb638ujep.cloudfront.net/1/k/0/n/0nhnhp8c58u.png,国頭 貴賀,くにがみ きよし,Kiyoshi Kunigami,Tim Opener,国頭,DF,風 (Wind),Tension,76,79,77,95,99,81,110,617
https://dxi4wb638ujep.cloudfront.net/1/k/l/g/lgzzftvuhvm.png,清家 苑香,せいけ そのか,Sonoka Seike,Beth Doodle,苑香,MF,林 (Forest),Justice,93,101,98,81,82,75,90,620
https://dxi4wb638ujep.cloudfront.net/1/k/u/i/uic4ysjumck.png,代田 日出夫,だいた ひでお,Hideo Daita,Lamar Bonesteel,だいだ,MF,山 (Mountain),Counter,90,104,105,77,75,75,93,619
https://dxi4wb638ujep.cloudfront.net/1/k/g/i/gi9gdfk2rjm.png,武上 勇吉,たけがみ ゆうきち,Yukichi Takegami,Dom Round,武上,DF,山 (Mountain),Counter,79,83,84,91,95,81,104,617
https://dxi4wb638ujep.cloudfront.net/1/k/r/k/rkmbugsmgqk.png,竹葉 貞朗,たけば さだお,Sadao Takeba,Chip Stocks,竹葉,FW,山 (Mountain),Breach,110,104,95,77,75,75,83,619
https://dxi4wb638ujep.cloudfront.net/1/k/f/i/fidkapg55fm.png,団野 昭南,だんの あきなみ,Akinami Danno,Blake Nailor,団野,GK,林 (Forest),Counter,79,86,81,91,95,98,86,616
https://dxi4wb638ujep.cloudfront.net/1/k/u/k/ukyrtwgdu2k.png,堂垣 時沙,どうがき ときさ,Tokisa Dogaki,Dotty Hickman,時沙,MF,風 (Wind),Rough Play,93,101,98,81,82,75,90,620
https://dxi4wb638ujep.cloudfront.net/1/k/o/l/olre-lvlhwu.png,長倉 悠,ながくら ゆう,Yu Nagakura,Wright Tandem,長倉,DF,風 (Wind),Bond,79,83,84,91,95,81,104,617
https://dxi4wb638ujep.cloudfront.net/1/k/_/n/_ng_t0zxml8.png,仁村 和史,にむら かずし,Kazushi Nimura,Shaun Bonnie,仁村,DF,山 (Mountain),Counter,76,79,77,95,99,81,110,617
https://dxi4wb638ujep.cloudfront.net/1/k/9/s/9snj9thdjj8.png,平本 盛道,ひらもと もりみち,Morimichi Hiramoto,Andrew Hooper,平本,FW,風 (Wind),Rough Play,110,104,95,77,75,75,83,619
https://dxi4wb638ujep.cloudfront.net/1/k/m/e/mewcqshnkqu.png,普久原 野枝美,ふくはら のえみ,Noemi Fukuhara,Toya Boyde,野枝美,DF,火 (Fire),Counter,79,83,84,91,95,81,104,617
https://dxi4wb638ujep.cloudfront.net/1/k/s/r/sr13dpyvrwk.png,双瀬 萌未,ふたせ もえみ,Moemi Futase,Taryn Shyder,双瀬,FW,風 (Wind),Tension,104,101,91,81,78,75,90,620
https://dxi4wb638ujep.cloudfront.net/1/k/d/d/ddewuwuv8dm.png,塙 帆志美,はな ほしみ,Hoshimi Hana,Jasmin Trier,はなちゃん,DF,林 (Forest),Rough Play,76,79,77,95,99,81,110,617
https://dxi4wb638ujep.cloudfront.net/1/k/p/p/pp7of9x3b8k.png,横地 佳主也,よこち かずや,Kazuya Yokochi,Dave Lung,横地,GK,風 (Wind),Counter,79,86,81,88,95,101,86,616
https://dxi4wb638ujep.cloudfront.net/1/k/y/b/ybkvycxn2pm.png,赤空 真宏,あかそら まさひろ,Masahiro Akasora,Teal Redsky,レッド,FW,火 (Fire),Breach,104,101,91,81,78,75,90,620
https://dxi4wb638ujep.cloudfront.net/1/k/2/p/2priod4exjs.png,緑木 忠紀,みどりぎ ただき,Tadaki Midorigi,Truman Verdy,グリーン,DF,林 (Forest),Breach,79,83,84,91,95,81,104,617
https://dxi4wb638ujep.cloudfront.net/1/k/h/b/hbgdf8e-6qe.png,青海 幸正,あおうみ こうせい,Kosei Aoumi,Chance Cerulean,ブルー,MF,風 (Wind),Rough Play,90,104,105,77,75,75,93,619
https://dxi4wb638ujep.cloudfront.net/1/k/n/u/nud2whr2pw0.png,桃河 愛,ももかわ あい,Ai Momokawa,Amy Peach,ピンク,MF,風 (Wind),Justice,90,104,105,77,75,75,93,619
https://dxi4wb638ujep.cloudfront.net/1/k/w/g/wgyx7enmidc.png,黄池 善三,きいいけ ぜんぞう,Zenzo Kiiike,Virgil Amber,イエロー,GK,山 (Mountain),Tension,79,86,81,88,95,101,86,616
https://dxi4wb638ujep.cloudfront.net/1/k/u/n/un1lvhfgnfc.png,和木 圭一郎,わき けいいちろう,Keiichiro Waki,Grant Stodgell,レッドＤ,FW,火 (Fire),Counter,104,101,91,81,78,75,90,620
https://dxi4wb638ujep.cloudfront.net/1/k/l/p/lpeq445ak20.png,明山 茂,あけやま しげる,Shigeru Akeyama,Payne Outler,グリーンＤ,DF,林 (Forest),Rough Play,76,79,77,95,99,81,110,617
https://dxi4wb638ujep.cloudfront.net/1/k/f/g/fgnfrlms_we.png,川成 富生,かわなり とみお,Tomio Kawanari,Malcolm Shirker,ブルーＤ,MF,風 (Wind),Counter,90,104,105,77,75,75,93,619
https://dxi4wb638ujep.cloudfront.net/1/k/0/i/0iw-gaqosls.png,高世 保奈美,たかせ ほなみ,Honami Takase,Hanna Slack,ピンクＤ,MF,風 (Wind),Tension,90,104,105,77,75,75,93,619
https://dxi4wb638ujep.cloudfront.net/1/k/a/i/aipm3xpk1ae.png,荒馬 克洋,あらま かつひろ,Katsuhiro Arama,Dom Poppy,イエローＤ,GK,山 (Mountain),Bond,79,86,81,91,95,98,86,616
https://dxi4wb638ujep.cloudfront.net/1/k/x/k/xkyhaopwyps.png,田口 吉穂,たぐち よしほ,Yoshiho Taguchi,Portia Maricle,田口,MF,林 (Forest),Justice,93,101,98,81,82,75,90,620
https://dxi4wb638ujep.cloudfront.net/1/k/b/o/bon1gorcmck.png,種田 望都,たねだ もと,Moto Taneda,Susan Doiley,種田,MF,林 (Forest),Counter,93,101,98,81,82,75,90,620
https://dxi4wb638ujep.cloudfront.net/1/k/q/m/qm8urx34lxm.png,津谷 友歩,つや ゆうほ,Yuho Tsuya,Hannah Breer,津谷,FW,風 (Wind),Tension,104,101,91,81,78,75,90,620
https://dxi4wb638ujep.cloudfront.net/1/k/k/j/kjfh4kcw-r8.png,東条 宰,とうじょう おさむ,Osamu Tojo,Phil Seebold,東条,FW,風 (Wind),Justice,110,104,95,77,75,75,83,619
https://dxi4wb638ujep.cloudfront.net/1/k/7/h/7huav1kktiu.png,筒井 灯,つつい あかり,Akari Tsutsui,Bobbie Tomey,灯,FW,林 (Forest),Rough Play,104,101,91,81,78,75,90,620
https://dxi4wb638ujep.cloudfront.net/1/k/5/a/5apc7s2mwku.png,徳永 悦郎,とくなが えつろう,Etsuro Tokunaga,Randolph Lords,徳永,GK,山 (Mountain),Rough Play,79,86,81,88,95,101,86,616
https://dxi4wb638ujep.cloudfront.net/1/k/i/o/ioy9wtqc7x8.png,深尾 虹気,ふかお こうき,Koki Fukao,Robin Traylor,深尾,MF,火 (Fire),Counter,93,101,98,81,82,75,90,620
https://dxi4wb638ujep.cloudfront.net/1/k/o/h/oh7ifoluo3m.png,松谷 和穂,まつたに かずほ,Kazuho Matsutani,Fawn Blossom,松谷,DF,山 (Mountain),Counter,76,79,77,95,99,81,110,617
https://dxi4wb638ujep.cloudfront.net/1/k/z/v/zvkpoxdujek.png,細見 咲枝里,ほそみ さえり,Saeri Hosomi,Isabell Mish,咲枝里,MF,林 (Forest),Rough Play,90,104,105,77,75,75,93,619
https://dxi4wb638ujep.cloudfront.net/1/k/t/f/tf1xz8ame7m.png,山流 邦夫,やまりゅう くにお,Kunio Yamaryu,Rudy Stemper,山流,MF,林 (Forest),Tension,90,104,105,77,75,75,93,619
https://dxi4wb638ujep.cloudfront.net/1/k/c/t/cteq0dm2pik.png,浜夏 天衣,はまなつ たかえ,Takae Hamanatsu,Betty Evenson,なっちゃん,MF,山 (Mountain),Rough Play,93,101,98,81,82,75,90,620
https://dxi4wb638ujep.cloudfront.net/1/k/y/f/yffducv_ike.png,阿部島 格郎,あべしま ただお,Tadao Abeshima,Harpo Kendrick,阿部島,FW,火 (Fire),Bond,110,104,95,77,75,75,83,619
https://dxi4wb638ujep.cloudfront.net/1/k/d/t/dtu8d9jflxs.png,勝武 洋三,かつたけ ようぞう,Yozo Katsutake,Colin Glower,勝武,MF,火 (Fire),Bond,90,104,105,77,75,75,93,619
